name,voices,interval,segment,step1,step2,one-voice-step,notes1,notes2,fermata
chor025.krn,bass-alto,0,47,5,0,True,Ab-Eb,Ab-Ab,True
chor025.krn,bass-alto,0,66,1,5,True,C-E,F-F,False
chor025.krn,bass-alto,7,73,4,7,False,C-E,F-C,True
chor025.krn,bass-tenor,7,10,6,1,True,Db-Db,C-G,True
chor025.krn,bass-tenor,7,17,5,1,True,E-G,F-C,False
chor025.krn,bass-tenor,7,47,3,0,True,Ab-C,Ab-Eb,True
chor025.krn,bass-tenor,0,59,1,5,True,Bb-D,Eb-Eb,True
chor026.krn,alto-soprano,7,5,2,1,True,E-Bb,F-C,False
chor026.krn,alto-soprano,7,38,7,5,False,C-F,F-C,True
chor026.krn,alto-soprano,7,47,5,3,False,D-G,F-C,True
chor026.krn,tenor-soprano,7,14,2,5,True,A-G,D-A,False
chor026.krn,tenor-soprano,0,43,1,7,True,E-Bb,A-A,False
chor026.krn,tenor-soprano,0,47,5,2,True,Bb-G,C-C,True
chor026.krn,bass-soprano,7,32,1,5,True,G-Bb,D-A,False
chor026.krn,bass-soprano,0,37,2,7,True,C-G,F-F,True
chor026.krn,bass-soprano,7,38,7,0,True,F-F,F-C,True
chor026.krn,bass-soprano,0,46,2,7,True,D-A,G-G,True
chor026.krn,bass-soprano,7,56,2,5,True,F-A,C-G,False
chor026.krn,bass-soprano,0,60,2,7,True,C-G,F-F,True
chor026.krn,tenor-alto,7,10,2,5,True,F-A,C-G,False
chor026.krn,bass-alto,0,8,1,5,True,F-A,Bb-Bb,False
chor026.krn,bass-alto,7,37,4,7,False,C-E,F-C,True
chor026.krn,bass-alto,0,38,5,0,True,F-C,F-F,True
chor026.krn,bass-alto,7,46,4,7,False,D-F#,G-D,True
chor026.krn,bass-alto,0,50,7,2,True,Bb-F,C-C,False
chor026.krn,bass-alto,7,60,4,7,False,C-E,F-C,True
chor027.krn,alto-soprano,7,12,4,2,True,F-D,Eb-Bb,True
chor027.krn,alto-soprano,7,19,3,2,True,G-Eb,F-C,False
chor027.krn,alto-soprano,7,54,2,5,True,Bb-D,F-C,True
chor027.krn,tenor-soprano,0,14,5,1,True,A-F,Bb-Bb,False
chor027.krn,tenor-soprano,7,25,3,2,True,D-Bb,C-G,False
chor027.krn,tenor-soprano,0,29,2,7,True,D-A,G-G,False
chor027.krn,tenor-soprano,0,41,5,1,True,A-F,Bb-Bb,False
chor027.krn,bass-soprano,0,18,1,5,True,Bb-D,Eb-Eb,False
chor027.krn,bass-soprano,0,23,2,7,True,F-C,Bb-Bb,True
chor027.krn,bass-soprano,7,51,2,5,True,Bb-D,F-C,False
chor027.krn,bass-soprano,7,63,2,5,True,Bb-D,F-C,False
chor027.krn,bass-soprano,0,67,2,7,True,F-C,Bb-Bb,True
chor027.krn,tenor-alto,7,10,2,1,True,A-Eb,Bb-F,False
chor027.krn,tenor-alto,7,14,5,1,True,A-C,Bb-F,False
chor027.krn,tenor-alto,7,41,5,1,True,A-C,Bb-F,False
chor028.krn,alto-soprano,7,19,2,1,True,G#-D,A-E,False
chor028.krn,alto-soprano,7,49,1,5,True,B-D,F#-C#,False
chor028.krn,tenor-soprano,0,30,2,7,True,A-D,E-E,False
chor028.krn,tenor-soprano,0,38,1,6,True,G-D,C#-C#,False
chor028.krn,bass-soprano,0,14,2,7,True,F#-C#,B-B,True
chor028.krn,bass-soprano,0,40,2,7,True,F#-C#,B-B,True
chor028.krn,bass-soprano,0,54,2,7,True,F#-C#,B-B,True
chor028.krn,bass-alto,0,27,1,5,True,D-F#,G-G,True
chor028.krn,bass-alto,7,40,4,7,False,F#-A#,B-F#,True
chor028.krn,bass-alto,0,50,5,1,True,A#-F#,B-B,False
chor028.krn,bass-alto,7,54,4,7,False,F#-A#,B-F#,True
chor028.krn,bass-tenor,7,14,4,7,False,F#-A#,B-F#,True
chor028.krn,bass-tenor,0,47,5,2,True,E-C#,F#-F#,False
chor028.krn,bass-tenor,7,51,1,5,True,B-D,F#-C#,False
chor029.krn,tenor-soprano,7,62,4,2,True,D-B,C-G,True
chor029.krn,bass-soprano,7,4,2,5,True,G-B,D-A,False
chor029.krn,bass-soprano,0,12,2,7,True,A-E,D-D,True
chor029.krn,bass-soprano,0,23,2,7,True,D-A,G-G,True
chor029.krn,bass-soprano,7,31,2,5,True,G-B,D-A,False
chor029.krn,bass-soprano,7,34,3,0,True,G-B,G-D,True
chor029.krn,bass-soprano,7,46,2,5,True,G-B,D-A,True
chor029.krn,bass-soprano,0,76,2,7,True,D-A,G-G,True
chor029.krn,tenor-alto,0,66,2,7,True,D-A,G-G,False
chor029.krn,bass-alto,7,12,4,7,False,A-C#,D-A,True
chor029.krn,bass-alto,0,13,7,2,True,D-A,E-E,True
chor029.krn,bass-alto,0,24,5,0,True,G-D,G-G,True
chor029.krn,bass-alto,0,47,1,5,True,D-F#,G-G,True
chor029.krn,bass-alto,0,63,3,7,False,C-E,G-G,True
chor029.krn,bass-alto,7,76,4,7,False,D-F#,G-D,True
chor029.krn,bass-tenor,7,13,5,2,True,D-F#,E-B,True
chor029.krn,bass-tenor,7,17,2,10,True,G-F#,A-E,False
chor029.krn,bass-tenor,7,24,3,0,True,G-B,G-D,True
chor029.krn,bass-tenor,7,27,7,2,True,E-E,D-A,False
chor029.krn,bass-tenor,0,28,7,2,True,D-A,E-E,False
chor029.krn,bass-tenor,7,63,2,7,True,C-C,G-D,True
chor030.krn,alto-soprano,7,60,7,5,False,D-G,G-D,True
chor030.krn,tenor-soprano,0,17,1,7,True,C#-G,F#-F#,False
chor030.krn,tenor-soprano,0,60,7,3,False,B-G,D-D,True
chor030.krn,bass-soprano,0,20,2,7,True,B-F#,E-E,True
chor030.krn,bass-soprano,0,59,2,7,True,D-A,G-G,True
chor030.krn,bass-soprano,0,79,2,7,True,B-F#,E-E,True
chor030.krn,tenor-alto,7,24,2,5,True,C-E,G-D,False
chor030.krn,tenor-alto,7,73,1,5,True,E-G,B-F#,False
chor030.krn,bass-alto,7,20,4,7,False,B-D#,E-B,True
chor030.krn,bass-alto,0,21,5,0,True,E-B,E-E,True
chor030.krn,bass-alto,7,59,4,7,False,D-F#,G-D,True
chor030.krn,bass-alto,7,79,4,7,False,B-D#,E-B,True
chor030.krn,bass-tenor,7,21,4,0,True,E-G,E-B,True
chor031.krn,alto-soprano,7,12,3,2,True,A-F,G-D,False
chor031.krn,alto-soprano,7,27,5,3,False,E-A,G-D,True
chor031.krn,tenor-soprano,7,54,3,2,True,E-C,D-A,False
chor031.krn,bass-soprano,0,14,2,7,True,G-D,C-C,True
chor031.krn,bass-soprano,0,26,2,7,True,E-B,A-A,True
chor031.krn,bass-soprano,7,45,5,2,True,E-D,D-A,False
chor031.krn,bass-soprano,0,56,2,7,True,D-A,G-G,True
chor031.krn,bass-soprano,0,71,2,7,True,E-B,A-A,True
chor031.krn,bass-alto,7,19,1,5,True,D-F,A-E,False
chor031.krn,bass-alto,7,26,4,7,False,E-G#,A-E,True
chor031.krn,bass-alto,7,36,1,8,True,F-F,A-E,False
chor031.krn,bass-alto,0,41,1,5,True,E-G#,A-A,True
chor031.krn,bass-alto,7,56,4,7,False,D-F#,G-D,True
chor031.krn,bass-alto,0,57,2,9,True,G-D,E-E,True
chor031.krn,bass-alto,7,71,4,7,False,E-G#,A-E,True
chor031.krn,bass-tenor,7,14,4,7,False,G-B,C-G,True
chor031.krn,bass-tenor,0,15,2,9,True,C-G,A-A,True
chor031.krn,bass-tenor,0,28,1,5,True,G-B,C-C,False
chor032.krn,bass-soprano,7,14,2,5,True,A-C#,E-B,False
chor032.krn,bass-soprano,0,22,2,7,True,E-B,A-A,True
chor032.krn,bass-soprano,7,23,2,7,True,A-A,E-B,True
chor032.krn,bass-soprano,7,34,2,5,True,A-C#,E-B,True
chor032.krn,bass-soprano,0,44,1,5,True,B-D#,E-E,True
chor032.krn,bass-alto,7,22,4,7,False,E-G#,A-E,True
chor032.krn,bass-alto,0,36,1,5,True,E-G#,A-A,False
chor032.krn,bass-alto,0,45,1,5,True,E-G#,A-A,True
chor032.krn,bass-alto,0,58,1,5,True,E-G#,A-A,False
chor032.krn,bass-tenor,0,35,8,0,True,E-G#,E-E,True
chor032.krn,bass-tenor,0,46,1,5,True,A-C#,D-D,False
chor032.krn,bass-tenor,7,50,5,1,True,A#-C#,B-F#,False
chor033.krn,alto-soprano,7,9,2,7,True,A-A,E-B,False
chor033.krn,alto-soprano,7,47,2,3,True,E-C,G-D,True
chor033.krn,tenor-soprano,7,3,5,2,True,B-A,A-E,False
chor033.krn,bass-soprano,7,47,2,7,True,C-C,G-D,True
chor033.krn,tenor-alto,7,5,1,5,True,A-C,E-B,False
chor033.krn,tenor-alto,7,7,2,2,True,E-B,D-A,False
chor033.krn,tenor-alto,7,48,2,3,True,B-G,D-A,False
chor033.krn,bass-alto,0,31,1,5,True,E-G#,A-A,True
chor033.krn,bass-alto,0,47,3,7,False,C-E,G-G,True
chor033.krn,bass-tenor,0,12,1,5,True,E-G#,A-A,False
chor034.krn,tenor-soprano,7,81,3,2,True,A-F,G-D,False
chor034.krn,tenor-soprano,0,86,7,3,False,E-C,G-G,False
chor034.krn,bass-soprano,0,15,2,7,True,E-B,A-A,True
chor034.krn,bass-soprano,7,27,2,5,True,F-A,C-G,False
chor034.krn,bass-soprano,0,51,2,7,True,D-A,G-G,True
chor034.krn,tenor-alto,7,86,7,3,False,E-G,G-D,False
chor034.krn,tenor-alto,7,91,2,2,True,F-C,G-D,False
chor034.krn,tenor-alto,7,95,2,5,True,G-F,C-G,False
chor034.krn,bass-alto,7,15,4,7,False,E-G#,A-E,True
chor034.krn,bass-alto,7,51,4,7,False,D-F#,G-D,True
chor034.krn,bass-alto,0,65,2,0,True,D-E,D-D,False
chor034.krn,bass-alto,0,97,1,5,True,C-E,F-F,False
chor034.krn,bass-tenor,0,34,1,5,True,E-G#,A-A,True
chor034.krn,bass-tenor,7,45,7,2,True,A-A,G-D,False
chor034.krn,bass-tenor,0,52,1,5,True,G-B,C-C,True
chor034.krn,bass-tenor,0,87,5,1,True,B-G,C-C,False
chor035.krn,alto-soprano,7,26,3,2,True,F#-D,E-B,False
chor035.krn,alto-soprano,7,33,2,5,True,A-C#,E-B,False
chor035.krn,tenor-soprano,7,15,2,3,True,G#-E,B-F#,True
chor035.krn,bass-soprano,7,11,2,5,True,E-G#,B-F#,False
chor035.krn,bass-soprano,0,28,2,7,True,E-B,A-A,True
chor035.krn,bass-soprano,0,57,2,7,True,E-B,A-A,False
chor035.krn,tenor-alto,7,8,2,5,True,E-G#,B-F#,False
chor035.krn,bass-alto,0,29,5,0,True,A-E,A-A,True
chor035.krn,bass-tenor,7,22,5,2,True,B-A,A-E,False
chor035.krn,bass-tenor,0,24,5,1,True,G#-E,A-A,False
chor035.krn,bass-tenor,7,29,3,0,True,A-C#,A-E,True
chor036.krn,tenor-soprano,7,46,2,3,True,C#-A,E-B,False
chor036.krn,tenor-soprano,7,53,4,2,True,E-C#,D-A,True
chor036.krn,bass-soprano,7,14,2,7,True,A-A,E-B,False
chor036.krn,bass-soprano,0,16,2,7,True,E-B,A-A,True
chor036.krn,bass-soprano,0,33,2,7,True,E-B,A-A,True
chor036.krn,tenor-alto,0,40,2,0,True,F#-G#,F#-F#,False
chor036.krn,tenor-alto,7,44,4,2,True,G#-E#,F#-C#,True
chor036.krn,bass-alto,0,17,5,0,True,A-E,A-A,True
chor036.krn,bass-alto,0,34,8,0,True,A-C#,A-A,True
chor036.krn,bass-tenor,7,17,3,0,True,A-C#,A-E,True
chor036.krn,bass-tenor,7,33,4,7,False,E-G#,A-E,True
chor036.krn,bass-tenor,7,34,0,0,True,A-E,A-E,True
chor036.krn,bass-tenor,0,57,2,7,True,E-B,A-A,False
chor037.krn,alto-soprano,0,4,5,1,True,C-E,B-B,False
chor037.krn,alto-soprano,7,44,2,7,True,C-C,G-D,False
chor037.krn,tenor-soprano,7,28,2,1,True,D#-A,E-B,True
chor037.krn,tenor-soprano,7,60,2,7,True,C-C,G-D,False
chor037.krn,bass-soprano,0,13,2,7,True,E-B,A-A,True
chor037.krn,bass-soprano,7,28,2,7,True,A-A,E-B,True
chor037.krn,bass-soprano,0,42,2,7,True,D-A,G-G,True
chor037.krn,bass-soprano,0,56,2,7,True,G-D,C-C,True
chor037.krn,bass-soprano,7,67,1,5,True,A-C,E-B,True
chor037.krn,tenor-alto,7,50,2,5,True,A-G,D-A,False
chor037.krn,bass-alto,7,13,4,7,False,E-G#,A-E,True
chor037.krn,bass-alto,0,30,1,5,True,E-G#,A-A,False
chor037.krn,bass-alto,7,42,4,7,False,D-F#,G-D,True
chor037.krn,bass-alto,7,56,4,7,False,G-B,C-G,True
chor037.krn,bass-alto,7,62,5,1,True,B-D,C-G,False
chor037.krn,bass-tenor,0,28,1,7,True,A-D#,E-E,True
chor037.krn,bass-tenor,7,43,5,2,True,G-B,A-E,True
chor037.krn,bass-tenor,0,54,0,2,True,F-G,G-G,False
chor037.krn,bass-tenor,0,73,2,5,True,A-C,D-D,False
chor037.krn,bass-tenor,7,81,4,7,False,E-G#,A-E,True
chor038.krn,alto-soprano,7,49,2,3,True,D-Bb,F-C,True
chor038.krn,tenor-soprano,0,27,7,3,False,G-Eb,Bb-Bb,True
chor038.krn,tenor-soprano,0,37,1,5,True,F-A,Bb-Bb,True
chor038.krn,bass-soprano,0,26,2,7,True,Bb-F,Eb-Eb,True
chor038.krn,bass-soprano,7,29,5,2,True,C-Bb,Bb-F,False
chor038.krn,bass-soprano,7,39,5,2,True,C-Bb,Bb-F,False
chor038.krn,bass-soprano,0,62,2,7,True,Bb-F,Eb-Eb,True
chor038.krn,tenor-alto,7,27,7,3,False,G-Bb,Bb-F,True
chor038.krn,tenor-alto,7,37,5,5,False,F-C,Bb-F,True
chor038.krn,bass-alto,7,26,4,7,False,Bb-D,Eb-Bb,True
chor038.krn,bass-alto,7,62,4,7,False,Bb-D,Eb-Bb,True
chor038.krn,bass-tenor,0,60,2,5,True,F-Ab,Bb-Bb,False
chor039.krn,tenor-soprano,7,29,2,3,True,B-G,D-A,True
chor039.krn,bass-soprano,0,28,2,7,True,D-A,G-G,True
chor039.krn,bass-soprano,0,44,2,7,True,B-F#,E-E,True
chor039.krn,bass-soprano,0,57,2,7,True,F#-C#,B-B,False
chor039.krn,bass-soprano,0,72,2,7,True,D-A,G-G,True
chor039.krn,bass-soprano,0,84,2,7,True,B-F#,E-E,True
chor039.krn,tenor-alto,7,11,5,2,True,C-E,D-A,False
chor039.krn,tenor-alto,7,31,2,5,True,D-F#,A-E,False
chor039.krn,bass-alto,0,13,1,5,True,D-F#,G-G,False
chor039.krn,bass-alto,7,28,4,7,False,D-F#,G-D,True
chor039.krn,bass-alto,0,29,4,11,False,G-D,F#-F#,True
chor039.krn,bass-alto,7,44,4,7,False,B-D#,E-B,True
chor039.krn,bass-alto,7,72,4,7,False,D-F#,G-D,True
chor039.krn,bass-alto,7,84,4,7,False,B-D#,E-B,True
chor039.krn,bass-tenor,0,20,2,5,True,A-C,D-D,False
chor039.krn,bass-tenor,7,31,5,2,True,E-D,D-A,False
chor040.krn,alto-soprano,7,12,2,3,True,E-C,G-D,True
chor040.krn,alto-soprano,7,33,2,1,True,F#-C,G-D,True
chor040.krn,alto-soprano,7,41,3,2,True,A-F,G-D,False
chor040.krn,tenor-soprano,0,24,5,1,True,B-G,C-C,True
chor040.krn,bass-soprano,7,3,2,5,True,G-B,D-A,False
chor040.krn,bass-soprano,0,5,2,7,True,D-A,G-G,True
chor040.krn,bass-soprano,0,23,2,7,True,D-A,G-G,True
chor040.krn,bass-soprano,7,27,2,7,True,C-C,G-D,True
chor040.krn,tenor-alto,7,24,5,1,True,B-D,C-G,True
chor040.krn,bass-alto,7,5,4,7,False,D-F#,G-D,True
chor040.krn,bass-alto,0,18,1,5,True,D-F#,G-G,False
chor040.krn,bass-alto,7,23,4,7,False,D-F#,G-D,True
chor040.krn,bass-tenor,0,6,1,5,True,G-B,C-C,True
chor040.krn,bass-tenor,0,29,1,5,True,G-B,C-C,False
chor040.krn,bass-tenor,7,37,5,1,True,G#-B,A-E,False
chor040.krn,bass-tenor,7,40,7,2,True,G-G,F-C,False
chor041.krn,alto-soprano,7,62,2,1,True,D#-A,E-B,True
chor041.krn,tenor-soprano,7,41,2,1,True,D#-A,E-B,False
chor041.krn,tenor-soprano,0,68,5,1,True,B-G,C-C,False
chor041.krn,bass-soprano,7,6,2,5,True,F-A,C-G,False
chor041.krn,bass-soprano,0,14,1,5,True,G-B,C-C,True
chor041.krn,bass-soprano,7,17,2,5,True,G-B,D-A,False
chor041.krn,bass-soprano,7,23,1,5,True,A-C,E-B,False
chor041.krn,bass-soprano,0,30,2,7,True,E-B,A-A,True
chor041.krn,bass-soprano,7,56,1,5,True,A-C,E-B,False
chor041.krn,bass-soprano,7,62,2,7,True,A-A,E-B,True
chor041.krn,bass-soprano,0,89,2,7,True,E-B,A-A,True
chor041.krn,tenor-alto,7,70,5,2,True,C-E,D-A,False
chor041.krn,tenor-alto,7,81,1,2,True,B-F,A-E,False
chor041.krn,bass-alto,0,2,4,7,False,A-C,E-E,False
chor041.krn,bass-alto,7,30,4,7,False,E-G#,A-E,True
chor041.krn,bass-alto,0,37,1,5,True,D-F#,G-G,False
chor041.krn,bass-alto,0,62,1,7,True,A-D#,E-E,True
chor041.krn,bass-alto,0,84,2,4,True,E-D,C-C,False
chor041.krn,bass-alto,0,86,2,7,True,A-D,E-E,False
chor041.krn,bass-tenor,7,2,2,7,True,A-A,E-B,False
chor041.krn,bass-tenor,7,21,7,2,True,G-A,A-E,False
chor041.krn,bass-tenor,0,49,1,5,True,G-B,C-C,True
chor042.krn,alto-soprano,7,31,2,5,True,A-C#,E-B,False
chor042.krn,tenor-soprano,7,2,4,2,True,E-C#,D-A,False
chor042.krn,tenor-soprano,7,26,3,1,True,D-B,C#-G#,True
chor042.krn,tenor-soprano,7,29,2,3,True,C#-A,E-B,False
chor042.krn,bass-soprano,7,22,2,5,True,A-C#,E-B,False
chor042.krn,bass-soprano,0,38,2,7,True,E-B,A-A,True
chor042.krn,bass-alto,0,21,1,5,True,E-G#,A-A,False
chor042.krn,bass-alto,0,28,1,5,True,C#-E#,F#-F#,False
chor042.krn,bass-alto,0,30,1,5,True,E-G#,A-A,False
chor042.krn,bass-alto,7,38,4,7,False,E-G#,A-E,True
chor042.krn,bass-tenor,0,11,2,5,True,C#-E,F#-F#,False
chor044.krn,tenor-soprano,7,39,2,5,True,D-F#,A-E,True
chor044.krn,bass-soprano,0,24,2,7,True,E-B,A-A,True
chor044.krn,bass-soprano,7,46,2,5,True,D-F#,A-E,False
chor044.krn,bass-soprano,0,53,2,7,True,A-E,D-D,True
chor044.krn,bass-alto,7,24,4,7,False,E-G#,A-E,True
chor044.krn,bass-alto,7,53,4,7,False,A-C#,D-A,True
chor044.krn,bass-tenor,0,42,2,7,True,F#-C#,B-B,False
chor045.krn,alto-soprano,7,18,1,5,True,B-D,F#-C#,False
chor045.krn,bass-soprano,7,6,7,2,True,A-B,B-F#,False
chor045.krn,bass-soprano,7,13,1,5,True,B-D,F#-C#,True
chor045.krn,bass-soprano,0,97,2,7,True,F#-C#,B-B,True
chor045.krn,tenor-alto,7,72,2,5,True,A-G,D-A,False
chor045.krn,bass-alto,0,55,1,5,True,F#-A#,B-B,False
chor045.krn,bass-tenor,0,2,2,5,True,B-D,E-E,False
chor045.krn,bass-tenor,0,27,3,0,True,B-D,B-B,False
chor045.krn,bass-tenor,7,28,2,7,True,B-B,F#-C#,True
chor045.krn,bass-tenor,0,49,1,5,True,A-C#,D-D,True
chor045.krn,bass-tenor,0,62,2,0,True,B-C#,B-B,False
chor045.krn,bass-tenor,0,68,1,5,True,E-G#,A-A,False
chor045.krn,bass-tenor,7,97,4,7,False,F#-A#,B-F#,True
chor046.krn,tenor-soprano,0,44,5,1,True,C#-A,D-D,True
chor046.krn,tenor-alto,7,16,2,5,True,A-G,D-A,False
chor046.krn,bass-tenor,0,56,7,2,True,G-D,A-A,False
chor047.krn,alto-soprano,7,5,2,1,True,C#-G,D-A,False
chor047.krn,alto-soprano,7,46,5,3,False,E-A,G-D,True
chor047.krn,alto-soprano,7,57,4,2,True,C-F,D-A,True
chor047.krn,tenor-soprano,7,5,2,7,True,G-G,D-A,False
chor047.krn,tenor-soprano,7,8,1,5,True,D-F,A-E,False
chor047.krn,tenor-soprano,7,10,7,9,False,F-D,D-A,True
chor047.krn,tenor-soprano,0,13,5,2,True,Bb-G,C-C,False
chor047.krn,tenor-soprano,7,51,3,2,True,E-C,D-A,False
chor047.krn,tenor-soprano,0,67,1,7,True,B-F,E-E,False
chor047.krn,bass-soprano,7,8,1,0,True,A-F,A-E,False
chor047.krn,bass-soprano,7,46,5,10,False,A-A,G-D,True
chor047.krn,tenor-alto,7,2,1,5,True,D-F,A-E,False
chor047.krn,tenor-alto,0,5,1,7,True,G-C#,D-D,False
chor047.krn,tenor-alto,7,11,1,5,True,D-F,A-E,False
chor047.krn,bass-alto,0,15,1,5,True,C-E,F-F,False
chor047.krn,bass-alto,0,29,2,5,True,D-F,G-G,False
chor047.krn,bass-alto,7,39,7,2,True,B-B,A-E,False
chor047.krn,bass-alto,0,46,3,10,False,A-E,G-G,True
chor047.krn,bass-tenor,0,8,5,0,True,A-D,A-A,False
chor047.krn,bass-tenor,7,62,5,1,True,C#-E,D-A,False
chor048.krn,alto-soprano,7,6,2,3,True,E-C,G-D,False
chor048.krn,alto-soprano,7,21,7,5,False,E-A,A-E,True
chor048.krn,tenor-soprano,7,19,2,2,True,E-B,D-A,False
chor048.krn,bass-alto,7,20,4,7,False,E-G#,A-E,True
chor048.krn,bass-alto,0,36,1,5,True,D-F#,G-G,True
chor048.krn,bass-alto,0,51,1,5,True,C-E,F-F,True
chor048.krn,bass-tenor,0,7,1,5,True,G-B,C-C,False
chor048.krn,bass-tenor,0,25,1,5,True,A-C#,D-D,False
chor048.krn,bass-tenor,0,33,1,5,True,A-C#,D-D,False
chor048.krn,bass-tenor,7,35,5,0,True,D-D,D-A,True
chor048.krn,bass-tenor,0,40,1,5,True,G-B,C-C,False
chor048.krn,bass-tenor,0,48,1,5,True,G-B,C-C,False
chor048.krn,bass-tenor,7,50,5,0,True,C-C,C-G,True
chor048.krn,bass-tenor,0,61,1,5,True,E-G#,A-A,False
chor048.krn,bass-tenor,7,63,5,0,True,A-A,A-E,True
chor049.krn,alto-soprano,7,3,7,5,False,A-D,D-A,False
chor049.krn,tenor-soprano,0,3,7,2,True,G-D,A-A,False
chor049.krn,tenor-soprano,7,42,1,5,True,D-F,A-E,False
chor049.krn,tenor-soprano,0,45,7,4,False,F-D,A-A,True
chor049.krn,tenor-soprano,0,56,9,4,False,F-C,A-A,True
chor049.krn,bass-soprano,0,16,2,7,True,E-B,A-A,True
chor049.krn,bass-soprano,0,29,2,7,True,E-B,A-A,True
chor049.krn,bass-soprano,0,44,2,7,True,A-E,D-D,True
chor049.krn,bass-soprano,0,78,1,5,True,A-C#,D-D,True
chor049.krn,tenor-alto,7,45,7,4,False,F-A,A-E,True
chor049.krn,tenor-alto,7,56,7,4,False,F-A,A-E,True
chor049.krn,bass-alto,0,5,3,1,True,E-D,F-F,False
chor049.krn,bass-alto,7,16,4,7,False,E-G#,A-E,True
chor049.krn,bass-alto,0,17,5,0,True,A-E,A-A,True
chor049.krn,bass-alto,0,30,7,10,False,A-C,G-G,True
chor049.krn,bass-alto,7,41,2,3,True,Bb-E,G-D,False
chor049.krn,bass-alto,7,44,4,7,False,A-C#,D-A,True
chor049.krn,bass-tenor,7,17,4,0,True,A-C,A-E,True
chor049.krn,bass-tenor,7,30,5,10,False,A-A,G-D,True
chor049.krn,bass-tenor,7,60,5,1,True,E-G,F-C,False
chor050.krn,tenor-soprano,0,56,2,0,True,F-G,F-F,False
chor050.krn,tenor-soprano,0,62,5,1,True,E-C,F-F,False
chor050.krn,bass-soprano,0,32,2,7,True,F-C,Bb-Bb,False
chor050.krn,bass-soprano,0,75,2,7,True,C-G,F-F,True
chor050.krn,tenor-alto,7,62,5,1,True,E-G,F-C,False
chor050.krn,bass-alto,7,54,2,7,True,C-D,F-C,False
chor050.krn,bass-alto,7,75,4,7,False,C-E,F-C,True
chor050.krn,bass-tenor,0,34,7,2,True,Bb-F,C-C,True
chor050.krn,bass-tenor,0,45,2,7,True,G-C,D-D,True
chor051.krn,alto-soprano,7,38,1,3,True,D-G,B-F#,False
chor051.krn,alto-soprano,7,44,7,5,False,A-D,D-A,False
chor051.krn,alto-soprano,0,56,2,5,True,E-G,A-A,False
chor051.krn,tenor-soprano,0,21,2,5,True,G-E,D-D,False
chor051.krn,tenor-soprano,7,39,2,5,True,D-F#,A-E,False
chor051.krn,tenor-soprano,0,44,7,2,True,G-D,A-A,False
chor051.krn,bass-soprano,0,27,2,7,True,D-A,G-G,True
chor051.krn,bass-soprano,0,41,2,7,True,A-E,D-D,True
chor051.krn,tenor-alto,7,21,2,5,True,G-B,D-A,False
chor051.krn,bass-alto,7,27,4,7,False,D-F#,G-D,True
chor051.krn,bass-alto,7,41,4,7,False,A-C#,D-A,True
chor051.krn,bass-tenor,7,7,2,5,True,G-B,D-A,False
chor051.krn,bass-tenor,0,16,9,4,False,C-G,E-E,True
chor051.krn,bass-tenor,0,35,7,2,True,C-G,D-D,False
chor051.krn,bass-tenor,0,59,1,7,True,G-C#,D-D,True
chor052.krn,alto-soprano,7,72,2,3,True,C#-A,E-B,True
chor052.krn,tenor-soprano,7,14,4,5,False,C#-A,F#-C#,True
chor052.krn,tenor-soprano,7,40,4,2,True,E-C#,D-A,True
chor052.krn,tenor-soprano,0,103,2,7,True,F#-C#,B-B,False
chor052.krn,bass-soprano,7,14,4,0,True,F#-A,F#-C#,True
chor052.krn,bass-soprano,0,108,2,7,True,E-B,A-A,True
chor052.krn,tenor-alto,7,33,1,2,True,G#-D,F#-C#,False
chor052.krn,tenor-alto,7,34,2,2,True,F#-C#,E-B,False
chor052.krn,tenor-alto,7,56,2,5,True,F#-A#,C#-G#,True
chor052.krn,bass-alto,0,27,7,2,True,A-E,B-B,False
chor052.krn,bass-alto,0,41,3,7,False,D-F#,A-A,True
chor052.krn,bass-alto,0,62,2,7,True,A-E,D-D,False
chor052.krn,bass-alto,0,79,1,5,True,B-D#,E-E,False
chor052.krn,bass-alto,7,108,4,7,False,E-G#,A-E,True
chor052.krn,bass-tenor,0,14,5,0,True,F#-C#,F#-F#,True
chor052.krn,bass-tenor,7,18,5,2,True,F#-E,E-B,False
chor052.krn,bass-tenor,7,41,2,7,True,D-D,A-E,True
chor052.krn,bass-tenor,0,55,1,7,True,B-E#,F#-F#,True
chor052.krn,bass-tenor,0,73,1,5,True,E-G#,A-A,False
chor053.krn,alto-soprano,7,15,5,1,True,F#-A,G-D,True
chor053.krn,alto-soprano,7,30,3,1,True,Eb-C,D-A,False
chor053.krn,alto-soprano,7,39,7,5,False,F-Bb,Bb-F,True
chor053.krn,bass-soprano,0,27,1,5,True,A-C#,D-D,True
chor053.krn,bass-soprano,0,38,1,5,True,F-A,Bb-Bb,True
chor053.krn,bass-soprano,7,39,7,0,True,Bb-Bb,Bb-F,True
chor053.krn,tenor-alto,7,25,1,5,True,D-F,A-E,False
chor053.krn,bass-alto,0,39,5,0,True,Bb-F,Bb-Bb,True
chor053.krn,bass-tenor,0,11,2,9,True,G-C,Bb-Bb,False
chor053.krn,bass-tenor,7,37,2,0,True,F-D,F-C,False
chor053.krn,bass-tenor,0,46,2,7,True,G-D,C-C,False
chor054.krn,tenor-soprano,0,32,2,7,True,E-B,A-A,True
chor054.krn,tenor-soprano,7,43,2,5,True,B-A,E-B,False
